IsRaceOn,TimestampMS,MaxRPM,IdleRPM,RPM,AccelX,AccelY,AccelZ,LinVelX,LinVelY,LinVelZ,AngVelX,AngVelY,AngVelZ,Yaw,Pitch,Roll,SuspNormFL,SuspNormFR,SuspNormRL,SuspNormRR,SlipRatioFL,SlipRatioFR,SlipRatioRL,SlipRatioRR,WheelSpeedFL,WheelSpeedFR,WheelSpeedRL,WheelSpeedRR,OnRumbleStripFL,OnRumbleStripFR,OnRumbleStripRL,OnRumbleStripRR,InPuddleFL,InPuddleFR,InPuddleRL,InPuddleRR,SurfaceRumbleFL,SurfaceRumbleFR,SurfaceRumbleRL,SurfaceRumbleRR,SlipAngleFL,SlipAngleFR,SlipAngleRL,SlipAngleRR,SlipCombinedFL,SlipCombinedFR,SlipCombinedRL,SlipCombinedRR,SuspAbsFL,SuspAbsFR,SuspAbsRL,SuspAbsRR,CarOrdinal,CarClass,CarPI,Drivetrain,Cylinders,CarType,Placeholder2,Placeholder3,PosX,PosY,PosZ,Speed,Power,Torque,TireTempFL,TireTempFR,TireTempRL,TireTempRR,Boost,Fuel,DistTraveled,BestLapTime,LastLapTime,CurLapTime,CurRaceTime,LapNo,RacePos,Throttle,Brake,Clutch,Handbrake,Gear,Steer,DrivingLine,AIBrakeDiff
1,691565796,8499.9951171875,1122.13134765625,1122.3197021484375,-0.03396642953157425,0.07768670469522476,-0.05076177790760994,0.00010076223406940699,0.026850515976548195,0.0012959269806742668,0.0032510138116776943,5.046604201197624e-08,-0.00017299957107752562,2.6517133712768555,0.0631912350654602,-0.011468712240457535,0.5030583739280701,0.49432173371315,0.4504529535770416,0.4586063623428345,0.0031145282555371523,0.0017614469397813082,-0.03658922761678696,-0.031654611229896545,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030681206844747066,-0.003015880472958088,-0.002216394990682602,-0.0026118492241948843,0.0043719164095819,0.003492596559226513,0.03665629401803017,0.03176217898726463,0.0072941854596138,0.005718838423490524,0.005728080868721008,0.0070807673037052155,615,3,800,2,4,34,0,0,-6455.796875,359.6800231933594,4141.439453125,0.026881959289312363,-0.20724935829639435,-0.0017633874667808414,259.44451904296875,251.0067138671875,221.77415466308594,221.77415466308594,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.28857421875,0,0,0,0,0,0,1,0,0,0
1,691565812,8499.9951171875,1122.13134765625,1122.3162841796875,-0.02610005810856819,-0.004457603674381971,-0.0359659269452095,9.122001938521862e-05,0.025589413940906525,0.001239666249603033,0.0032675080001354218,9.626892278902233e-07,-0.00015421549323946238,2.6517128944396973,0.06323684006929398,-0.011470996774733067,0.501204788684845,0.4924784004688263,0.4481165111064911,0.456276535987854,0.0031238754745572805,0.0017834437312558293,-0.036586012691259384,-0.031642474234104156,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003066237783059478,-0.00301195215433836,-0.002220753114670515,-0.002612794516608119,0.004377260804176331,0.003500360995531082,0.03665334731340408,0.031750164926052094,0.006959959864616394,0.005386464297771454,0.005340460687875748,0.006694234907627106,615,3,800,2,4,34,0,0,-6455.796875,359.68035888671875,4141.439453125,0.02561958320438862,-0.20342552661895752,-0.0017308577662333846,258.88824462890625,250.51953125,221.48080444335938,221.48080444335938,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.302490234375,0,0,0,0,0,0,1,0,0,0
1,691565828,8499.9951171875,1122.13134765625,1122.31298828125,0.22703276574611664,0.030400345101952553,0.43570396304130554,8.321867790073156e-05,0.024326607584953308,0.0011926377192139626,0.0032140871044248343,1.310676452703774e-06,-0.00014342204667627811,2.65171217918396,0.0632818341255188,-0.011473077349364758,0.4995161294937134,0.4908008575439453,0.44584789872169495,0.4540303349494934,0.003122257301583886,0.0017937056254595518,-0.03659335523843765,-0.031641602516174316,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030610377434641123,-0.0030047581531107426,-0.0022215675562620163,-0.0026103912387043238,0.0043724640272557735,0.003499421523883939,0.036660727113485336,0.031749095767736435,0.006655465811491013,0.005083974450826645,0.004964087158441544,0.006321575492620468,615,3,800,2,4,34,0,0,-6455.796875,359.6806945800781,4141.43896484375,0.024355966597795486,-0.199283167719841,-0.0016956169856712222,258.3390808105469,250.03863525390625,221.19125366210938,221.19125366210938,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.31640625,0,0,0,0,0,0,1,0,0,0
1,691565828,8499.9951171875,1122.13134765625,1122.3096923828125,-0.0676795244216919,-0.041600123047828674,-0.11739165335893631,7.716217078268528e-05,0.02306642197072506,0.0011485232971608639,0.003109893761575222,1.2474192772060633e-06,-0.00013359880540519953,2.651711940765381,0.06332574039697647,-0.011475014500319958,0.49788475036621094,0.4891674816608429,0.4435311257839203,0.4517255127429962,0.0031095275189727545,0.0017917071236297488,-0.036611393094062805,-0.0316527895629406,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030560402665287256,-0.0029977886006236076,-0.002223231829702854,-0.002609022194519639,0.004359878599643707,0.0034924133215099573,0.03667883574962616,0.03176013380289078,0.0063613057136535645,0.004789460450410843,0.00457971915602684,0.00593920424580574,615,3,800,2,4,34,0,0,-6455.796875,359.6809997558594,4141.43896484375,0.02309512160718441,-0.19569836556911469,-0.001665120362304151,257.79364013671875,249.56097412109375,220.9036865234375,220.9036865234375,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.330322265625,0,0,0,0,0,0,1,0,0,0
1,691565843,8499.9951171875,1122.13134765625,1122.306396484375,-0.05362572893500328,-0.031646907329559326,-0.09307077527046204,7.219472900032997e-05,0.02183464914560318,0.0010965114925056696,0.00297944457270205,1.1150623322464526e-06,-0.00012338743545114994,2.6517112255096436,0.06336776912212372,-0.011476818472146988,0.4963269829750061,0.48764321208000183,0.4413900375366211,0.4495745301246643,0.003094895975664258,0.0017871680902317166,-0.03663131967186928,-0.03166581317782402,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003052714979276061,-0.0029925925191491842,-0.0022260290570557117,-0.002608940238133073,0.004347119480371475,0.0034856246784329414,0.03669889271259308,0.03177310526371002,0.006080415099859238,0.004514604806900024,0.004224509000778198,0.005582351237535477,615,3,800,2,4,34,0,0,-6455.796875,359.6813049316406,4141.43896484375,0.02186228334903717,-0.19211360812187195,-0.00163462373893708,257.25482177734375,249.08914184570312,220.61962890625,220.61962890625,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.34423828125,0,0,0,0,0,0,1,0,0,0
1,691565859,8499.9951171875,1122.13134765625,1122.3033447265625,-0.042098987847566605,-0.05805379897356033,-0.07162724435329437,6.775092333555222e-05,0.020642099902033806,0.0010376819409430027,0.002838845830410719,8.733259164728224e-07,-0.00011552637442946434,2.6517109870910645,0.06340792775154114,-0.011478494852781296,0.49487757682800293,0.4861842691898346,0.43932095170021057,0.44753697514533997,0.00308877881616354,0.0017899504164233804,-0.03664227947592735,-0.031671129167079926,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030485319439321756,-0.002986697945743799,-0.0022286437451839447,-0.002608850132673979,0.004339827224612236,0.0034819948486983776,0.036709994077682495,0.03177839517593384,0.005819063633680344,0.004251539707183838,0.0038812384009361267,0.005244307219982147,615,3,800,2,4,34,0,0,-6455.796875,359.68157958984375,4141.43896484375,0.020668277516961098,-0.18868815898895264,-0.001605482422746718,256.7204284667969,248.6211395263672,220.33798217773438,220.33798217773438,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.358154296875,0,0,0,0,0,0,1,0,0,0
1,691565875,8499.9951171875,1122.13134765625,1122.30029296875,-0.033273011445999146,-0.04771317541599274,-0.05652992054820061,6.37745251879096e-05,0.019494296982884407,0.0009751071920618415,0.0026829615235328674,4.659523256123066e-07,-0.0001140735112130642,2.6517105102539062,0.06344625353813171,-0.011480097658932209,0.4935503900051117,0.4848584830760956,0.4373277425765991,0.44548726081848145,0.003087473101913929,0.0017967926105484366,-0.03664828836917877,-0.03167186304926872,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030430026818066835,-0.002979582641273737,-0.0022300526034086943,-0.002607697853818536,0.004335015080869198,0.0034794218372553587,0.03671607747673988,0.031779032200574875,0.00557975098490715,0.0040124766528606415,0.003550555557012558,0.004904251545667648,615,3,800,2,4,34,0,0,-6455.796875,359.6818542480469,4141.43896484375,0.019518770277500153,-0.1858202964067459,-0.0015810850309208035,256.1871643066406,248.15415954589844,220.05694580078125,220.05694580078125,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.3720703125,0,0,0,0,0,0,1,0,0,0
1,691565890,8499.9951171875,1122.13134765625,1122.2972412109375,-0.02594558149576187,-0.07029286026954651,-0.04264531657099724,6.308715092018247e-05,0.018397266045212746,0.0009107068763114512,0.0025205567944794893,4.4441549107432365e-08,-0.00012283265823498368,2.651710271835327,0.06348232179880142,-0.011481785215437412,0.4922981262207031,0.4835774898529053,0.43544721603393555,0.4435870051383972,0.0030889250338077545,0.0018052939558401704,-0.036651186645030975,-0.031670477241277695,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030328959692269564,-0.0029680163133889437,-0.002227783203125,-0.002603074535727501,0.004328962415456772,0.003473932622000575,0.03671883046627045,0.031777273863554,0.005353953689336777,0.003781501203775406,0.0032385773956775665,0.0045889876782894135,615,3,800,2,4,34,0,0,-6455.796875,359.6820983886719,4141.43896484375,0.0184199009090662,-0.1824745535850525,-0.001552621484734118,255.65875244140625,247.69143676757812,219.77847290039062,219.77847290039062,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.385986328125,0,0,0,0,0,0,1,0,0,0
1,691565906,8499.9951171875,1122.13134765625,1122.2943115234375,-0.020946064963936806,-0.02133655548095703,-0.03596239909529686,6.620696512982249e-05,0.017362136393785477,0.0008462828118354082,0.0023626803886145353,-2.5434565031901e-07,-0.00014491938054561615,2.651709794998169,0.06351593881845474,-0.011483673937618732,0.4911426603794098,0.48241904377937317,0.433662086725235,0.44176045060157776,0.0030965267214924097,0.0018194746226072311,-0.03664771467447281,-0.03166307881474495,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302115804515779,-0.0029549729079008102,-0.002223593881353736,-0.0025967375840991735,0.004326184745877981,0.003470209427177906,0.03671511262655258,0.03176937997341156,0.005145605653524399,0.0035726167261600494,0.0029424093663692474,0.0042859651148319244,615,3,800,2,4,34,0,0,-6455.796875,359.682373046875,4141.43896484375,0.017382875084877014,-0.1788102686405182,-0.0015214469749480486,255.137451171875,247.23492431640625,219.50381469726562,219.50381469726562,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.39990234375,0,0,0,0,0,0,1,0,0,0
1,691565921,8499.9951171875,1122.13134765625,1122.2913818359375,-0.016177352517843246,-0.05110863223671913,-0.02627132274210453,7.398176239803433e-05,0.01636575348675251,0.0007861654739826918,0.0022050102706998587,-1.7330239643342793e-07,-0.00015973381232470274,2.6517093181610107,0.0635475367307663,-0.011485853232443333,0.4899403750896454,0.48121342062950134,0.4318898320198059,0.4399894177913666,0.0031049149110913277,0.001834182650782168,-0.036643218249082565,-0.031654663383960724,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030140546150505543,-0.002946679713204503,-0.002223388757556677,-0.0025945655070245266,0.00432724179700017,0.0034709000028669834,0.03671061247587204,0.031760815531015396,0.004928819835186005,0.0033552199602127075,0.002648390829563141,0.003992136567831039,615,3,800,2,4,34,0,0,-6455.796875,359.6826171875,4141.43896484375,0.0163847915828228,-0.17562389373779297,-0.001494338852353394,254.617919921875,246.77999877929688,219.2301025390625,219.2301025390625,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.413818359375,0,0,0,0,0,0,1,0,0,0
1,691565937,8499.9951171875,1122.13134765625,1122.2884521484375,-0.012809662148356438,-0.03996950760483742,-0.0208230372518301,7.998856017366052e-05,0.015410286374390125,0.0007281968137249351,0.0020550705958157778,1.1954762157984078e-07,-0.0001612589112482965,2.6517090797424316,0.06357693672180176,-0.011488120071589947,0.4887614846229553,0.48011648654937744,0.43025267124176025,0.43832167983055115,0.0031149466522037983,0.001850854605436325,-0.036636874079704285,-0.03164379298686981,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030171421822160482,-0.0029486645944416523,-0.002231647027656436,-0.002600977197289467,0.004336593206971884,0.003481419989839196,0.03670477867126465,0.03175050765275955,0.004716251045465469,0.0031574293971061707,0.0023767761886119843,0.003715451806783676,615,3,800,2,4,34,0,0,-6455.796875,359.682861328125,4141.43896484375,0.015427688136696815,-0.17243753373622894,-0.0014672307297587395,254.1036376953125,246.32965087890625,218.95921325683594,218.95921325683594,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.427734375,0,0,0,0,0,0,1,0,0,0
1,691565953,8499.9951171875,1122.13134765625,1122.28564453125,-0.009775394573807716,-0.06389802694320679,-0.014438586309552193,8.040497777983546e-05,0.014489367604255676,0.0006758340168744326,0.0019130322616547346,8.412498573306948e-07,-0.00014638470020145178,2.6517088413238525,0.06360423564910889,-0.011490261182188988,0.48757922649383545,0.47902387380599976,0.4286096394062042,0.4367099702358246,0.003124427516013384,0.0018674216698855162,-0.03663094714283943,-0.03163263946771622,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030264705419540405,-0.002956949407234788,-0.0022442531771957874,-0.0026118268724530935,0.004349893424659967,0.003497258061543107,0.036699630320072174,0.031740281730890274,0.004503075033426285,0.0029604174196720123,0.002104196697473526,0.0034480690956115723,615,3,800,2,4,34,0,0,-6455.796875,359.6830749511719,4141.43896484375,0.014505341649055481,-0.16925115883350372,-0.001440122490748763,253.594970703125,245.88421630859375,218.69129943847656,218.69129943847656,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.441650390625,0,0,0,0,0,0,1,0,0,0
1,691565953,8499.9951171875,1122.13134765625,1122.2830810546875,-0.007737246807664633,-0.05085564777255058,-0.011414891108870506,7.447833195328712e-05,0.013598721474409103,0.000626799592282623,0.0017758437898010015,1.4735596778336912e-06,-0.0001335662673227489,2.6517086029052734,0.0636296346783638,-0.011492203921079636,0.48647433519363403,0.478000283241272,0.4270797669887543,0.4351782202720642,0.003131334902718663,0.001882050302810967,-0.03662729635834694,-0.0316229946911335,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030326521955430508,-0.002962136873975396,-0.0022517680190503597,-0.0026176897808909416,0.004359155427664518,0.003509468398988247,0.03669644892215729,0.03173115476965904,0.004303839057683945,0.0027758441865444183,0.001850377768278122,0.003193940967321396,615,3,800,2,4,34,0,0,-6455.796875,359.68328857421875,4141.43896484375,0.013613361865282059,-0.16638346016407013,-0.0014157250989228487,253.08990478515625,245.44195556640625,218.42532348632812,218.42532348632812,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.45556640625,0,0,0,0,0,0,1,0,0,0
1,691565968,8499.9951171875,1122.13134765625,1122.2803955078125,-0.005722373723983765,-0.07441733777523041,-0.0068404944613575935,6.523419870063663e-05,0.012745731510221958,0.0005793511518277228,0.0016421014443039894,1.8635437299963087e-06,-0.00011219177395105362,2.6517081260681152,0.06365334242582321,-0.011493930593132973,0.4854810833930969,0.4770604968070984,0.4255675971508026,0.4337449073791504,0.0031377114355564117,0.0018959371373057365,-0.03662395104765892,-0.03161383420228958,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00303677748888731,-0.002965301740914583,-0.002256868639960885,-0.0026212085504084826,0.0043666064739227295,0.0035196011886000633,0.03669342026114464,0.03172231465578079,0.00412474200129509,0.0026063956320285797,0.0015995092689990997,0.002956148236989975,615,3,800,2,4,34,0,0,-6455.796875,359.6834716796875,4141.43896484375,0.012759056873619556,-0.16391399502754211,-0.001394716207869351,252.58566284179688,245.00042724609375,218.15982055664062,218.15982055664062,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.469482421875,0,0,0,0,0,0,1,0,0,0
1,691565984,8499.9951171875,1122.13134765625,1122.27783203125,-0.004530819598585367,-0.05841657519340515,-0.005436955951154232,5.245499778538942e-05,0.011940213851630688,0.0005335431196726859,0.0015104587655514479,2.867880539270118e-06,-8.431036258116364e-05,2.6517081260681152,0.0636751726269722,-0.011495267041027546,0.4845731258392334,0.4761835038661957,0.42416849732398987,0.43239259719848633,0.0031409780494868755,0.0019077208125963807,-0.03662348911166191,-0.031606413424015045,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003041847376152873,-0.002969424007460475,-0.0022604363039135933,-0.002623236970975995,0.004372479859739542,0.0035294301342219114,0.036693181842565536,0.031715087592601776,0.0039610303938388824,0.002448253333568573,0.0013673901557922363,0.002731800079345703,615,3,800,2,4,34,0,0,-6455.796875,359.68365478515625,4141.43896484375,0.01195224467664957,-0.1610463261604309,-0.0013703189324587584,252.08673095703125,244.5635528564453,217.89712524414062,217.89712524414062,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.4833984375,0,0,0,0,0,0,1,0,0,0
1,691566000,8499.9951171875,1122.13134765625,1122.2752685546875,-0.003209467511624098,-0.07882063835859299,-0.0022204695269465446,3.7614256143569946e-05,0.011182048358023167,0.0004881082568317652,0.0013872343115508556,2.668086381163448e-06,-5.008914740756154e-05,2.651707887649536,0.06369517743587494,-0.011496159248054028,0.4837191700935364,0.47530731558799744,0.42289429903030396,0.4311254322528839,0.0031462241895496845,0.0019206875003874302,-0.03662080317735672,-0.03159748390316963,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030454464722424746,-0.002972106449306011,-0.0022632230538874865,-0.002624514978379011,0.004378752317279577,0.003538708435371518,0.03669067099690437,0.03170629218220711,0.0038070455193519592,0.0022902637720108032,0.0011559948325157166,0.0025215744972229004,615,3,800,2,4,34,0,0,-6455.796875,359.6838073730469,4141.43896484375,0.01119275949895382,-0.15786010026931763,-0.0013432108098641038,251.5924072265625,244.1306915283203,217.6369171142578,217.6369171142578,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.497314453125,0,0,0,0,0,0,1,0,0,0
1,691566015,8499.9951171875,1122.13134765625,1122.272705078125,-0.002548753283917904,-0.061792440712451935,-0.001797195989638567,2.3770728148519993e-05,0.01047545112669468,0.00044468537089414895,0.0012743233237415552,1.7671845853328705e-06,-3.3511663787066936e-05,2.651707649230957,0.06371348351240158,-0.011496726423501968,0.48293164372444153,0.4745238721370697,0.42172113060951233,0.4299774467945099,0.003156602382659912,0.0019361594459041953,-0.03661279007792473,-0.03158578276634216,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003037493210285902,-0.0029633338563144207,-0.002257909858599305,-0.0026178050320595503,0.004380696918815374,0.003539782715961337,0.03668234497308731,0.03169408068060875,0.0036650486290454865,0.0021490007638931274,0.0009613633155822754,0.0023311153054237366,615,3,800,2,4,34,0,0,-6455.796875,359.6839599609375,4141.43896484375,0.010484911501407623,-0.15507209300994873,-0.0013194909552112222,251.10403442382812,243.70306396484375,217.37985229492188,217.37985229492188,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.51123046875,0,0,0,0,0,0,1,0,0,0
1,691566031,8499.9951171875,1122.13134765625,1122.2701416015625,0.2471359819173813,-0.01558496430516243,0.4655182957649231,1.3841199688613415e-05,0.009812743403017521,0.000405593600589782,0.0011690944666042924,7.280650606844574e-07,-1.4382269000634551e-05,2.651707410812378,0.06373021751642227,-0.011497044004499912,0.4821145534515381,0.4737702012062073,0.4205864667892456,0.4288437068462372,0.0031678914092481136,0.0019507950637489557,-0.03660373017191887,-0.03157458081841469,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030302931554615498,-0.0029553521890193224,-0.0022554979659616947,-0.002614057157188654,0.004383858293294907,0.003541145008057356,0.036673154681921005,0.03168260678648949,0.0035177096724510193,0.002013102173805237,0.0007731132209300995,0.0021430253982543945,615,3,800,2,4,34,0,0,-6455.796875,359.6841125488281,4141.4384765625,0.009821130894124508,-0.15228411555290222,-0.0012957713333889842,250.62185668945312,243.28082275390625,217.12608337402344,217.12608337402344,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.525146484375,0,0,0,0,0,0,1,0,0,0
1,691566046,8499.9951171875,1122.13134765625,1122.267578125,-0.05314771831035614,-0.07887624204158783,-0.0963313952088356,6.836606189608574e-06,0.009177758358418941,0.0003699058433994651,0.0010741024743765593,-3.4248296287842095e-07,-9.736395440995693e-07,2.651707172393799,0.0637456476688385,-0.01149714458733797,0.481336385011673,0.4730234742164612,0.41956081986427307,0.42783433198928833,0.003179942024871707,0.001964890630915761,-0.03659376502037048,-0.03156376630067825,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003022159682586789,-0.0029464801773428917,-0.002253679558634758,-0.00261097215116024,0.004386967048048973,0.0035415450111031532,0.03666309639811516,0.03167157247662544,0.0033773891627788544,0.0018784552812576294,0.0006029568612575531,0.001975569874048233,615,3,800,2,4,34,0,0,-6455.796875,359.6842346191406,4141.4384765625,0.009185212664306164,-0.1494961529970169,-0.0012720517115667462,250.1407012939453,242.8595428466797,216.8728790283203,216.8728790283203,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.5390625,0,0,0,0,0,0,1,0,0,0
1,691566062,8499.9951171875,1122.13134765625,1122.2650146484375,-0.04212629795074463,-0.06192757934331894,-0.07637899369001389,1.3427052181214094e-06,0.00858882162719965,0.0003384962910786271,0.0009943109471350908,-8.614661055617034e-07,1.7799960914999247e-05,2.651707172393799,0.06375981867313385,-0.011497017927467823,0.4806256592273712,0.47239950299263,0.4186672270298004,0.4269602298736572,0.0031955004669725895,0.001981679117307067,-0.03658019378781319,-0.031549952924251556,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003018022049218416,-0.0029416591860353947,-0.0022564202081412077,-0.002612489275634289,0.004395415540784597,0.003546887543052435,0.03664971888065338,0.031657930463552475,0.003249242901802063,0.0017659440636634827,0.0004547126591205597,0.0018305517733097076,615,3,800,2,4,34,0,0,-6455.796875,359.6843566894531,4141.4384765625,0.008595488965511322,-0.1467081904411316,-0.0012483320897445083,249.6656494140625,242.44357299804688,216.6229248046875,216.6229248046875,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.552978515625,0,0,0,0,0,0,1,0,0,0
1,691566078,8499.9951171875,1122.13134765625,1122.2628173828125,-0.03338700532913208,-0.049056526273489,-0.06053418666124344,-4.616333171725273e-06,0.00804197508841753,0.00031317429966293275,0.000919390469789505,-6.698828656226397e-07,3.4462689654901624e-05,2.6517069339752197,0.06377296894788742,-0.011496633291244507,0.479995459318161,0.4717883765697479,0.41777825355529785,0.4260703921318054,0.0032075485214591026,0.001995946979150176,-0.036569952964782715,-0.031538501381874084,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030158183071762323,-0.0029387781396508217,-0.002258951310068369,-0.0026138336397707462,0.0044026728719472885,0.0035524950362741947,0.03663965314626694,0.03164663165807724,0.0031356103718280792,0.0016557499766349792,0.00030722469091415405,0.0016829222440719604,615,3,800,2,4,34,0,0,-6455.796875,359.6844787597656,4141.4384765625,0.008048071525990963,-0.14423887431621552,-0.0012273231986910105,249.19454956054688,242.0310516357422,216.37509155273438,216.37509155273438,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.56689453125,0,0,0,0,0,0,1,0,0,0
1,691566078,8499.9951171875,1122.13134765625,1150.967529296875,-0.026057623326778412,-0.0721619501709938,-0.04581180959939957,-6.341608241200447e-06,0.007546167820692062,0.006565395276993513,-1.968146170838736e-05,5.1252805860713124e-05,3.1412528187502176e-05,2.6517069339752197,0.0637783631682396,-0.011496343649923801,0.47942978143692017,0.4711792767047882,0.41698789596557617,0.4252714514732361,-0.002004740759730339,-0.0018774948548525572,0.001438448205590248,0.000890025869011879,0.012805509380996227,0.014432845637202263,0.0800759494304657,0.07080060243606567,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030818688683211803,-0.002956934506073594,-0.002184833399951458,-0.002539039822295308,0.003676533931866288,0.003502634586766362,0.002615842269733548,0.0026905147824436426,0.0030336081981658936,0.0015459246933460236,0.00017609819769859314,0.0015503764152526855,615,3,800,2,4,34,0,0,-6455.796875,359.6845703125,4141.4384765625,0.010002453811466694,1794.661376953125,14.96391487121582,248.72598266601562,241.62078857421875,216.12860107421875,216.12860107421875,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.580810546875,0,0,59,0,0,0,1,0,0,0
1,691566093,8499.9951171875,1122.13134765625,1208.42822265625,0.22613376379013062,-0.025238877162337303,0.42623841762542725,5.056988447904587e-05,0.007103740703314543,0.01423855870962143,-0.0007108215941116214,9.310886525781825e-05,-0.0003033254761248827,2.651707887649536,0.06377308070659637,-0.011498617008328438,0.4788619875907898,0.47064924240112305,0.41630303859710693,0.42459791898727417,-0.001684348564594984,-0.0016586114652454853,-0.00015543866902589798,-0.00046917423605918884,0.04174401983618736,0.042259253561496735,0.07602182030677795,0.07094911485910416,0,0,0,0,0,0,0,0,0,0,0,0,-0.003138964297249913,-0.002903306856751442,-0.0019142652163282037,-0.0022694983053952456,0.003562320489436388,0.003343678079545498,0.0019205656135454774,0.0023174872621893883,0.002931218594312668,0.0014503486454486847,6.248056888580322e-05,0.001438632607460022,615,3,800,2,4,34,0,0,-6455.796875,359.6846618652344,4141.43798828125,0.01591232791543007,3750.630615234375,29.873943328857422,248.25863647460938,241.21160888671875,215.88107299804688,215.88107299804688,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.5947265625,0,0,194,0,0,0,1,0,0,0
1,691566109,8499.9951171875,1122.13134765625,1293.2843017578125,0.1811894178390503,-0.018947891891002655,0.3414686918258667,0.00019132811576128006,0.006695147603750229,0.021662749350070953,-0.0010910462588071823,8.689684909768403e-05,-0.0007434107828885317,2.6517093181610107,0.06375984102487564,-0.011506973765790462,0.47826507687568665,0.47012290358543396,0.41563019156455994,0.42395588755607605,-0.001537373405881226,-0.0015402848366647959,-0.0012323502451181412,-0.0013439473696053028,0.06757324934005737,0.06761831790208817,0.08398690819740295,0.08141498267650604,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031703426502645016,-0.00279529788531363,-0.0017140154959633946,-0.002071457216516137,0.0035234345123171806,0.003191577736288309,0.0021110509987920523,0.0024692367296665907,0.0028235875070095062,0.0013554394245147705,-4.914402961730957e-05,0.0013321153819561005,615,3,800,2,4,34,0,0,-6455.796875,359.68475341796875,4141.4375,0.022674575448036194,5935.0830078125,44.4019660949707,247.79888916015625,240.80909729003906,215.63754272460938,215.63754272460938,-11.02499771118164,1.0,0.0,0.0,0.0,0.0,2597.608642578125,0,0,255,0,0,0,1,0,0,0
